"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","","","","","image-keyboard-response","195","2.0.0","203934","pwnth7f2j08","seal","null","stimuli/street_13.jpg","null","street","L","repeat"," ","161","","","","","",""
"","","","","","image-keyboard-response","196","2.0.0","204936","pwnth7f2j08","seal","null","stimuli/coast_23.jpg","null","coast","A","non-repeat","null","162","stimuli/coast_23.jpg","","","","",""
"","","","","","image-keyboard-response","197","2.0.0","205937","pwnth7f2j08","seal","null","stimuli/stream_36.jpg","null","stream","B","non-repeat","null","163","stimuli/stream_36.jpg","","","","",""
"","","","","","image-keyboard-response","198","2.0.0","206940","pwnth7f2j08","seal","null","stimuli/kitchen_23.jpg","null","kitchen","C","non-repeat","null","164","stimuli/kitchen_23.jpg","","","","",""
"","","","","","image-keyboard-response","199","2.0.0","207943","pwnth7f2j08","seal","null","stimuli/desert_58.jpg","null","desert","J","non-repeat","null","165","stimuli/desert_58.jpg","","","","",""
"","","","","","image-keyboard-response","200","2.0.0","208947","pwnth7f2j08","seal","null","stimuli/desert_58.jpg","null","desert","J","repeat"," ","165","","","","","",""
"","","","","","image-keyboard-response","201","2.0.0","209949","pwnth7f2j08","seal","null","stimuli/playground_24.jpg","null","playground","K","non-repeat","null","166","stimuli/playground_24.jpg","","","","",""
"","","","","","image-keyboard-response","202","2.0.0","210952","pwnth7f2j08","seal","null","stimuli/street_13.jpg","null","street","L","non-repeat","null","167","stimuli/street_13.jpg","","","","",""
"","","","","","image-keyboard-response","203","2.0.0","211954","pwnth7f2j08","seal","null","stimuli/street_13.jpg","null","street","L","repeat"," ","167","","","","","",""
"","","","","","image-keyboard-response","204","2.0.0","212956","pwnth7f2j08","seal","null","stimuli/coast_23.jpg","null","coast","A","non-repeat","null","168","stimuli/coast_23.jpg","","","","",""
"","","","","","image-keyboard-response","205","2.0.0","213960","pwnth7f2j08","seal","null","stimuli/stream_36.jpg","null","stream","B","non-repeat","null","169","stimuli/stream_36.jpg","","","","",""
"","","","","","image-keyboard-response","206","2.0.0","214962","pwnth7f2j08","seal","null","stimuli/kitchen_23.jpg","null","kitchen","C","non-repeat","null","170","stimuli/kitchen_23.jpg","","","","",""
"","","","","","image-keyboard-response","207","2.0.0","215965","pwnth7f2j08","seal","null","stimuli/bridge_39.jpg","null","bridge","G","non-repeat","null","171","stimuli/bridge_39.jpg","","","","",""
"","","","","","image-keyboard-response","208","2.0.0","216967","pwnth7f2j08","seal","null","stimuli/gym_51.jpg","null","gym","H","non-repeat","null","172","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","209","2.0.0","217969","pwnth7f2j08","seal","null","stimuli/bar_6.jpg","null","bar","I","non-repeat","null","173","stimuli/bar_6.jpg","","","","",""
"","","","","","image-keyboard-response","210","2.0.0","218972","pwnth7f2j08","seal","null","stimuli/coast_23.jpg","null","coast","A","non-repeat","null","174","stimuli/coast_23.jpg","","","","",""
"","","","","","image-keyboard-response","211","2.0.0","219975","pwnth7f2j08","seal","null","stimuli/stream_36.jpg","null","stream","B","non-repeat","null","175","stimuli/stream_36.jpg","","","","",""
"","","","","","image-keyboard-response","212","2.0.0","220978","pwnth7f2j08","seal","null","stimuli/kitchen_23.jpg","null","kitchen","C","non-repeat","null","176","stimuli/kitchen_23.jpg","","","","",""
"","","","","","image-keyboard-response","213","2.0.0","221981","pwnth7f2j08","seal","null","stimuli/bridge_39.jpg","null","bridge","G","non-repeat","null","177","stimuli/bridge_39.jpg","","","","",""
"","","","","","image-keyboard-response","214","2.0.0","222984","pwnth7f2j08","seal","null","stimuli/gym_51.jpg","null","gym","H","non-repeat","null","178","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","215","2.0.0","223986","pwnth7f2j08","seal","null","stimuli/bar_6.jpg","null","bar","I","non-repeat","null","179","stimuli/bar_6.jpg","","","","",""
"","","","","","image-keyboard-response","216","2.0.0","224988","pwnth7f2j08","seal","null","stimuli/field_19.jpg","null","field","D","non-repeat","null","180","stimuli/field_19.jpg","","","","",""
"","","","","","image-keyboard-response","217","2.0.0","225989","pwnth7f2j08","seal","null","stimuli/woods_17.jpg","null","woods","E","non-repeat","null","181","stimuli/woods_17.jpg","","","","",""
"","","","","","image-keyboard-response","218","2.0.0","226991","pwnth7f2j08","seal","null","stimuli/bathroom_38.jpg","null","bathroom","F","non-repeat","null","182","stimuli/bathroom_38.jpg","","","","",""
"","","","","","image-keyboard-response","219","2.0.0","227994","pwnth7f2j08","seal","null","stimuli/bathroom_38.jpg","null","bathroom","F","repeat"," ","182","","","","","",""
"","","","","","image-keyboard-response","220","2.0.0","228996","pwnth7f2j08","seal","null","stimuli/bridge_39.jpg","null","bridge","G","non-repeat","null","183","stimuli/bridge_39.jpg","","","","",""
"","","","","","image-keyboard-response","221","2.0.0","229999","pwnth7f2j08","seal","null","stimuli/gym_51.jpg","null","gym","H","non-repeat","null","184","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","222","2.0.0","231001","pwnth7f2j08","seal","null","stimuli/bar_6.jpg","null","bar","I","non-repeat","null","185","stimuli/bar_6.jpg","","","","",""
