"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","","","","","image-keyboard-response","243","2.0.0","363879","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","non-repeat","null","204","stimuli/bathroom_2.jpg","","","","",""
"","","","","","image-keyboard-response","244","2.0.0","364883","panu1747hap","cheetah","null","stimuli/gym_51.jpg","null","gym","B","non-repeat","null","205","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","245","2.0.0","365886","panu1747hap","cheetah","null","stimuli/field_43.jpg","null","field","C","non-repeat","null","206","stimuli/field_43.jpg","","","","",""
"","","","","","image-keyboard-response","246","2.0.0","366889","panu1747hap","cheetah","498","stimuli/field_43.jpg"," ","field","C","repeat"," ","206","","","","","",""
"","","","","","image-keyboard-response","247","2.0.0","367894","panu1747hap","cheetah","null","stimuli/woods_21.jpg","null","woods","D","non-repeat","null","207","stimuli/woods_21.jpg","","","","",""
"","","","","","image-keyboard-response","248","2.0.0","368897","panu1747hap","cheetah","null","stimuli/desert_36.jpg","null","desert","E","non-repeat","null","208","stimuli/desert_36.jpg","","","","",""
"","","","","","image-keyboard-response","249","2.0.0","369901","panu1747hap","cheetah","null","stimuli/coast_38.jpg","null","coast","F","non-repeat","null","209","stimuli/coast_38.jpg","","","","",""
"","","","","","image-keyboard-response","250","2.0.0","370905","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","210","stimuli/playground_60.jpg","","","","",""
"","","","","","image-keyboard-response","251","2.0.0","371910","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","211","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","252","2.0.0","372914","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","212","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","253","2.0.0","373918","panu1747hap","cheetah","null","stimuli/bar_9.jpg","null","bar","J","non-repeat","null","213","stimuli/bar_9.jpg","","","","",""
"","","","","","image-keyboard-response","254","2.0.0","374921","panu1747hap","cheetah","718","stimuli/bar_9.jpg"," ","bar","J","repeat"," ","213","","","","","",""
"","","","","","image-keyboard-response","255","2.0.0","375925","panu1747hap","cheetah","null","stimuli/kitchen_46.jpg","null","kitchen","K","non-repeat","null","214","stimuli/kitchen_46.jpg","","","","",""
"","","","","","image-keyboard-response","256","2.0.0","376928","panu1747hap","cheetah","null","stimuli/street_47.jpg","null","street","L","non-repeat","null","215","stimuli/street_47.jpg","","","","",""
"","","","","","image-keyboard-response","257","2.0.0","377933","panu1747hap","cheetah","null","stimuli/woods_21.jpg","null","woods","D","non-repeat","null","216","stimuli/woods_21.jpg","","","","",""
"","","","","","image-keyboard-response","258","2.0.0","378938","panu1747hap","cheetah","null","stimuli/desert_36.jpg","null","desert","E","non-repeat","null","217","stimuli/desert_36.jpg","","","","",""
"","","","","","image-keyboard-response","259","2.0.0","379941","panu1747hap","cheetah","null","stimuli/coast_38.jpg","null","coast","F","non-repeat","null","218","stimuli/coast_38.jpg","","","","",""
"","","","","","image-keyboard-response","260","2.0.0","380946","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","219","stimuli/playground_60.jpg","","","","",""
"","","","","","image-keyboard-response","261","2.0.0","381949","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","220","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","262","2.0.0","382954","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","221","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","263","2.0.0","383958","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","non-repeat","null","222","stimuli/bathroom_2.jpg","","","","",""
